Series,Industry,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1,181,9177.5,9306.7,10816,10937.7,13104.6,14125.3,15712.7,17325.7,18185.7,21784.3,23446.2,24467.2,25788.7,28872.3,30498.5,31583.4,34556.7,37164.5,39615,43289.6,45378.3,46152,48047,51983.5,53396.5,58446.4,60348.1,62557.5,63741.7,64024.4,66633.5,66198,67495.8,68557.6,73139.1,74870.9,73194.2,69518.6,67264.1,63889.8,61922.1,60664.6,62351.9,62296.4,62078.9,59574.9,58269.4
2,181,49072,49763.1,49571.1,48647.9,46970.3,50169.2,50742.1,52486.6,55263,57610.6,57934.6,60457.4,63642.5,66240.4,69000.6,71455.2,70007.7,72730.8,77526.5,71855.7,74128,75391.8,78487.4,76952.9,78984.8,86454.7,89267.7,90484.1,92265.1,87375.1,86818.7,83580.3,85218.8,86559.5,86905.4,85237,80067.6,73539.4,70131,65599.3,61922.1,58656.4,57233.9,56311.3,56479.9,53702.5,51459.1
3,181,187,187,218.2,224.8,279,281.6,309.7,330.1,329.1,378.1,404.7,404.7,405.2,435.9,442,442,493.6,511,511,602.5,612.2,612.2,612.2,675.5,676,676,676,691.4,690.9,732.8,767.5,792,792,792,841.6,878.4,914.2,945.3,959.1,973.9,1000,1034.2,1089.4,1106.3,1099.1,1109.4,1132.3
1,182,1113.4,1190,1609.8,1842.3,2727.3,2655.2,3297.7,3633.2,4386.1,5473.7,5097.2,5388.2,5768.1,6088.7,6230.1,6892.7,7351.5,7413.8,7412.4,7362.1,7236,7559,7729.6,7502.8,8062.4,8358.3,8791.9,8780.9,9573.3,10594,9845.7,10002.6,10384.2,10964.2,12185.6,12303.7,13578.4,13033.3,13915.6,14103.7,13690.1,13687.6,14228.8,13739.6,13798,13859.3,13919.5
2,182,11497.5,11289.6,12604.2,11516.6,13177,11096.6,12466.4,12113.5,11895.1,12603.9,11929.9,12772.6,12346.9,11573.1,10877.3,9798.8,9459.6,10459,11331.5,11490.5,10556.2,10774.4,11605.2,11721,11876.5,12660.1,12040.5,12074.3,13261.3,13966.9,13917.2,13895.2,13403.1,13946.4,13384.1,13596.3,13660.4,12313.4,13853.5,13127,13690.1,14270.6,14857.3,14783.6,15665.5,15835.8,16525.8
3,182,96.8,105.4,127.7,160,207,239.3,264.5,299.9,368.7,434.3,427.3,421.9,467.2,526.1,572.8,703.4,777.2,708.8,654.1,640.7,685.5,701.6,666,640.1,678.8,660.2,730.2,727.2,721.9,758.5,707.4,719.9,774.8,786.2,910.5,904.9,994,1058.5,1004.5,1074.4,1000,959.1,957.7,929.4,880.8,875.2,842.3
1,183,2018,1946.1,2495.8,2274.1,3045,2945.8,3458.3,3696.7,3943,5221.4,4953.4,5207.9,5411.5,6191.9,6304.9,6612.6,7078.1,7458.6,8167.6,8694,8851.9,8944.3,9329.5,9783.7,9941.7,10074.4,8989.6,10107.4,10610.7,9411.3,11087.9,11077.3,10023.2,9944.6,11347.2,12399.9,14269.3,15764.5,17395.5,19032.5,21534.3,20987.1,20510.7,20077,19881.6,19540.1,19277.2
2,183,13512.2,12196.4,13893,11653.8,14956,13964.4,15670.7,15249.4,15482.9,16290.5,12975.2,13423.5,12810.5,12980.7,12539.4,13674.2,13492.9,13769.4,14972.4,13993.5,14011.8,14083.5,14653.2,14180.6,14386.7,14574.8,12846.1,14242.6,14663.6,12763.3,14893.5,15000.4,13404.5,13462.4,15447.8,16982,19549.6,19011.5,17850,18457.9,21534.3,21519.2,21201.9,20820.7,20835.4,20431.7,20690.6
3,183,149.3,159.6,179.6,195.1,203.6,210.9,220.7,242.4,254.7,320.5,381.8,388,422.4,477,502.8,483.6,524.6,541.7,545.5,621.3,631.7,635.1,636.7,689.9,691,691.2,699.8,709.7,723.6,737.4,744.5,738.5,747.8,738.7,734.5,730.2,729.9,829.2,974.5,1031.1,1000,975.3,967.4,964.3,954.2,956.4,931.7
1,184,45792,46134.8,47650.4,49964.4,51499.3,53464.5,56969,59970.7,65964.5,75646.6,83977.1,88611.9,94573.2,101266.9,105224.7,108937.9,113334.5,117406.8,120885.1,126501.7,126635.8,120870.7,117195.5,114112.4,112083.9,111416,110772,112658,116935,123206,139340,160791,172203,185991,192984,201511,214320,229241,244006,250807,248004,239563,239087,238882,242412,246284,258288.9
2,184,298306.9,281713.3,277421.5,272037.8,266545,263514.2,264420.1,261248.6,263715.7,272490.9,278488.5,283533.2,285724,291815.8,293618.1,297669.2,294154.2,294172.8,292739.6,291910.7,275079.3,263218.9,249496.1,236180.3,226370,218506.4,211547.4,206391.6,204858.7,206158.3,211498,218854,222902,223693,220353,219609,227872,242592,250452,252946,248004,239267,234278,228691,228382,228621,231445
3,184,153.5,163.8,171.8,183.7,193.2,202.9,215.4,229.6,250.1,277.6,301.5,312.5,331,347,358.4,366,385.3,399.1,412.9,433.4,460.4,459.2,469.7,483.2,495.1,509.9,523.6,545.8,570.8,597.6,658.8,734.7,772.6,831.5,875.8,917.6,940.5,945,974.3,991.5,1000,1001.2,1020.5,1044.6,1061.4,1077.3,1116
1,185,22457.1,23613.9,25343.1,27201.7,29084.6,31282.6,33982.2,36769,40105,44541,49876.5,54771.1,61508.2,66510.6,71927.2,77377.8,84020.9,89728.8,94225.1,98282.2,99725.1,101223.5,102520.8,103227.5,101776.7,100402,99657,99359,100670,99798,100382,103473,108788,115205,122089,129590,138291,143472,149476,156314,159606,160538,160833,159389,157068,158216,165928.1
2,185,79042.9,75024.1,72647.7,71284.8,71292.8,71460,71537.3,71972.9,73565.2,75542.8,78127.7,82098,86737.9,93934,102077,110447.9,116879.7,122097.2,127027.8,130750.3,133101.3,133618,132445,130666.5,128886.7,129636.8,126794.2,124411.4,122341.1,120802.6,120877,122762,125908,130101,134798,139886,145486,150889,155361,158391,159606,159190,157294,154857,152772,151790,151115
3,185,284.1,314.8,348.8,381.6,408,437.8,475,510.9,545.2,589.6,638.4,667.1,709.1,708.1,704.6,700.6,718.9,734.9,741.8,751.7,749.2,757.6,774.1,790,789.7,774.5,786,798.6,822.9,826.1,830.4,842.9,864,885.5,905.7,926.4,950.5,950.8,962.1,986.9,1000,1008.5,1022.5,1029.3,1028.1,1042.3,1098
1,186,20141.1,19222.3,21236.6,22063,22077.5,25105.1,27414.6,32024.5,41213.7,50049,59167.4,65528.5,68060.1,74211.9,80869.3,85938.4,90628.6,90709.6,95964.3,101362.6,97089,94580.9,92295.5,88624.1,92752,93048.2,94826.2,101673.6,108148.2,118619.9,134859.3,156815.2,173665.6,189523.6,204121.6,218878.4,240462.3,252232.8,267035.6,273175.8,268692.5,254517.7,249763.4,245834.2,246186.1,250013.9,252136.5
2,186,103991.4,92821.2,88494.3,82334.9,78669.8,82547.1,84016.8,87621,96766.3,107385.2,121924.5,133208,137767.1,152038.4,164152,173774.8,177446.6,171452.6,168316.9,166418.3,155035.3,145361.4,139354.9,133508.1,137976,136586.5,138815.7,144491,147817.9,158744.8,178991.1,201384.8,215082.6,224619.2,233167.3,243144.5,254093.2,273236.7,282140.1,276362.7,268692.5,251840.8,244574.4,246141.1,247325.7,245182.7,249253.4
3,186,193.7,207.1,240,268,280.6,304.1,326.3,365.5,425.9,466.1,485.3,491.9,494,488.1,492.6,494.5,510.7,529.1,570.1,609.1,626.2,650.7,662.3,663.8,672.2,681.2,683.1,703.7,731.6,747.2,753.4,778.7,807.4,843.8,875.4,900.2,946.4,923.1,946.5,988.5,1000,1010.6,1021.2,998.8,995.4,1019.7,1011.6
1,187,17030.3,18371.3,20039.5,22095.9,24438,26652.5,29075.6,30489,33496.6,35413.7,36656.7,38008.9,39985.6,41962.9,42324,43244.5,47699.8,50177.7,54445.5,59383.5,62513.6,66727.4,68338.5,68921.7,69935.2,72043,75075,79026,85512,87977,96991,106918,112066,117476,121538,127556,135234,146592,158788,160808,161051,160242,165532,172615,180432,186304,194204
2,187,112338.8,112142.7,117739.7,119165.3,125047.7,127541.1,130411.3,129749.1,133726.1,130096.6,127528.8,129711.8,128997.2,129633,127947.4,130772.3,134122.8,134909.6,141815.7,141531.2,144240.4,144118.4,139992.3,134581.4,131102.5,130874.7,132395.5,132651,136761.1,136687.4,139107,142656,141466,141272,141376,142321,147732,155417,162110,160318,161051,156364,156255,157965,161207,160879,159590
3,187,151.6,163.8,170.2,185.4,195.4,209,223,235,250.5,272.2,287.4,293,310,323.7,330.8,330.7,355.6,371.9,383.9,419.6,433.4,463,488.2,512.1,533.4,550.5,567.1,595.7,625.3,643.6,697.2,749.5,792.2,831.6,859.7,896.3,915.4,943.2,979.5,1003.1,1000,1024.8,1059.4,1092.7,1119.3,1158,1216.9
1,188,7381.8,8169.6,9347.4,10507.5,11442.9,12628.2,14044.9,15801.5,18219,20798.3,23018.6,23929.8,25953.2,27374,28558.3,29948.8,31952.1,33956,35975,38329,39971.9,41916.5,43659.1,46179.4,47741.8,49660,51280,53927,57198,59283,61131,63498,66313,69678,73280,77088,81214,83692,87724,91824,95001,98065,101618,103728,105617,109496,114139
2,188,17474.3,17585.1,17863.3,18122.2,18548.6,19060.5,19874.7,20854.1,22219.2,23657,24975.5,26848.9,28939.5,31315.9,33597.6,35972.8,38182.1,40397.5,42844.7,45316.6,47293.7,48924.2,50205.5,51769.9,54038.6,61723,63417.1,65648.4,67901.9,69811.6,71780,73623,75485,77583,80185,82704,85159,87662,90082,92618,95001,97150,99089,100839,102566,104487,106513
3,188,422.4,464.6,523.3,579.8,616.9,662.5,706.7,757.7,820,879.2,921.6,891.3,896.8,874.1,850,832.5,836.8,840.5,839.7,845.8,845.2,856.8,869.6,892,883.5,804.6,808.6,821.5,842.4,849.2,851.6,862.5,878.5,898.1,913.9,932.1,953.7,954.7,973.8,991.4,1000,1009.4,1025.5,1028.6,1029.7,1047.9,1071.6
1,189,7399.5,7120.4,8549.4,10230.7,9721.4,10934.6,12222.4,14063.1,17681.2,20369.6,19234.8,24384.7,20770.4,25786.7,29065.6,25970.3,18383,25051.4,29222.3,30402.3,34846.1,32911.9,36145.9,37101.8,35053.2,38565.5,41788.9,43303.8,49075.7,53011,59555.5,65723,71275.6,78540.5,82724,85968.4,94027.6,102693.2,113048.6,114384.6,113853.9,112554,116215.9,120804,125279.4,129445.8,133996.1
2,189,35079.4,33474.1,35524.2,36945,34990.5,38014.9,40638.5,42712.4,45061.1,46995.9,42596.6,45529.8,40962.3,46075,50329.6,47603.5,40512.1,49047.8,54517.1,56490.5,61888.9,58272.1,61390.5,61658.4,59018.3,61042.6,66256.6,68573.4,74698.6,75116.7,78652.9,84657.6,88679.9,93918.9,95361.8,96387.4,101240.2,111432.7,119369.7,116545.2,113853.9,111247.6,113250.2,118411,122535.7,123996.2,128226
3,189,210.9,212.7,240.7,276.9,277.8,287.6,300.8,329.3,392.4,433.4,451.6,535.6,507.1,559.7,577.5,545.6,453.8,510.8,536,538.2,563,564.8,588.8,601.7,593.9,631.8,630.7,631.5,657,705.7,757.2,776.3,803.7,836.3,867.5,891.9,928.8,921.6,947,981.5,1000,1011.7,1026.2,1020.2,1022.4,1043.9,1045
1,190,1071.8,1175.5,1232.3,1341.1,1546.8,1723.1,1928.8,2068.9,2384.3,2886.9,3377.1,3621.5,4023.9,4435.6,4801.9,4677.2,5279.6,5718.7,5266.5,5777,6225,6563.1,7120,7093.7,7608.5,7513,7701.2,7935.4,8446.7,8878.1,8968,9373.5,9942.1,10473.7,11169.4,11789,12649.9,13221.4,13486.6,14393.5,14732.8,15329.4,15922.9,16397.4,16934.9,17582.6,18206.9
2,190,5758.7,6332.3,6725.8,6932.6,7167,7736.4,8476.4,8602.1,8582.7,8404.6,8749.2,9045.3,9417.8,10093.6,10113.8,9598.2,10611.7,11200.3,9705.7,10258.4,10470.5,10770,11548.3,11206.1,10984.8,10683.9,11071.6,11554.3,12125.8,12378,13721.1,13379,13405.6,13497.7,13924.1,14400.8,14855.8,14835.9,14553.9,14833.5,14732.8,14697.8,15080.4,15199.6,15442,15759.5,15968.2
3,190,186.1,185.6,183.2,193.4,215.8,222.7,227.6,240.5,277.8,343.5,386,400.4,427.3,439.5,474.8,487.3,497.5,510.6,542.6,563.1,594.5,609.4,616.5,633,692.6,703.2,695.6,686.8,696.6,717.2,653.6,700.6,741.6,776,802.2,818.6,851.5,891.2,926.7,970.3,1000,1043,1055.9,1078.8,1096.7,1115.7,1140.2
1,191,8696.1,9829.1,10591.6,11818.5,12457.5,13361.2,15723.8,17641,19846.2,22039.7,25777.8,29275.5,33238.3,36879.8,40290.4,40480.7,43059.8,46246.1,49497.8,51903.2,54317.1,60000.6,64489.5,67661.2,74247.2,79096.2,82077.4,86136.8,89585,92827.6,98247.2,105036.9,113097.1,122220.2,133173.5,141113.2,152275.8,162932.2,174351,183072.9,191208.1,198412.8,204643.1,209549.8,214107.4,219532.6,224701.2
2,191,59151.8,63922,63838.5,65004.8,62771,61541.3,66430.3,70089.2,71566.3,71603.6,76078.7,80655,86997.4,92848.7,98388.3,95027.1,96597.6,97852.4,98967.2,98026.3,97880.1,103092.3,107400.6,109681.5,116897.8,121930.6,123912.4,127713.1,127827.9,129205.9,136297.6,139344.8,143701.9,150274.1,156209.6,163638.2,171236.8,177305,183615.9,187802.1,191208.1,193392.2,194625.4,193855.3,193345.1,193725.8,193844.6
3,191,147,153.8,165.9,181.8,198.5,217.1,236.7,251.7,277.3,307.8,338.8,363,382.1,397.2,409.5,426,445.8,472.6,500.1,529.5,554.9,582,600.5,616.9,635.1,648.7,662.4,674.5,700.8,718.4,720.8,753.8,787,813.3,852.5,862.3,889.3,918.9,949.5,974.8,1000,1026,1051.5,1081,1107.4,1133.2,1159.2
1,192,4730.7,5223,5745.6,6461.4,6993.4,7616.1,8341.6,9148.3,10088.3,10989,11872.8,12709.4,13668.1,14926.2,16114.6,17316.9,18681.3,20366.6,22272.6,23756.6,25447.5,27610.9,29442.1,29927.6,29978.4,27965.5,30941,34993,37652.5,40513.2,44429,46637,49156,51215.8,53638.5,55966,58776.2,59629.1,60542.8,59484.1,59138.4,62373.7,64325.3,67099.7,69188.1,70727,73440.8
2,192,37096.2,37937.1,39352.8,40505.6,40391.8,40922.4,41875.7,42587.7,42928.8,42806.2,42937.7,42721.2,42906.3,44161.2,45363.4,46303.7,47967.5,49973.2,51475.7,52156.6,50788.3,53178.4,54827.1,54366.8,53174.7,48211.2,51556.6,55457.9,57059,58485.7,61808.6,62425.4,62736,63076.5,63438.8,63405.8,64249.2,63966.9,62837.6,60772.8,59138.4,59544.5,59635.2,60443.7,61669.1,61545,61914.1
3,192,127.5,137.7,146,159.5,173.1,186.1,199.2,214.8,235,256.7,276.5,297.5,318.6,338,355.2,374,389.5,407.6,432.7,455.5,501.1,519.2,537,550.5,563.8,580.1,600.1,631,659.9,692.7,718.8,747.1,783.5,812,845.5,882.7,914.8,932.2,963.5,978.8,1000,1047.5,1078.6,1110.1,1121.9,1149.2,1186.2
1,193,31327.6,34587.5,38048.1,42787.9,46311.1,50434.6,55238.9,60581.4,66806.3,72770.3,78623.4,84163.4,90512.1,98843,106712.7,114674.7,123709.8,134870,147491.8,157319.1,168516.5,185040.8,195864.2,203481.5,212095.6,228306,239590.4,252984.9,268446.6,285069.9,301867.2,314872.3,330403.3,344181.6,361409,381765.5,399609.5,407023.6,413984.9,410909.8,410683.3,426760.1,437225,452783.4,461616.1,475866.4,494125.4
2,193,240576.1,249873.4,259695.4,268067.8,272428.9,276587.4,283085.1,288074.9,291998.1,289285.3,289180.6,286923.2,287740.8,295620.1,303725.9,307988.1,317621.3,324984.8,332345,333662.1,336324,356384.3,364735.4,369644.9,376205.6,393587.9,399226.8,400937.8,406806.7,411533.2,419950.6,421468.9,421681.6,423888.6,427442,432515.1,436819.6,436632.8,429676.3,419811.9,410683.3,407402.4,405346.1,407869.7,411449.8,414087.7,416571.4
3,193,130.2,138.4,146.5,159.6,170,182.3,195.1,210.3,228.8,251.6,271.9,293.3,314.6,334.4,351.3,372.3,389.5,415,443.8,471.5,501.1,519.2,537,550.5,563.8,580.1,600.1,631,659.9,692.7,718.8,747.1,783.5,812,845.5,882.7,914.8,932.2,963.5,978.8,1000,1047.5,1078.6,1110.1,1121.9,1149.2,1186.2
1,194,25757.6,28437.8,31283.2,35180.2,38077,41467.4,45417.5,49810.1,54928.2,59831.8,64644.2,69199.2,74419.2,81268.8,87739.3,94285.7,101714.3,110890.2,121267.9,129347.9,138554.4,139028.7,149070.4,157752.9,163530.3,168457.8,178780.9,190693.4,204058.3,219092.7,230539.7,246531,258862.9,270553.3,283138.4,299064.8,315970.9,320754.4,329802.6,329261,331337.6,346600.1,356220.5,369003.9,379951.5,393364.6,408458
2,194,197802.8,205447,213522.8,220406.6,223992.3,227411.5,232753.9,236856.5,240082.2,237851.7,237765.6,235909.6,236581.9,243060.2,249724.9,253229.3,261149.7,267204,273255.6,274338.5,276527.2,267767.3,277598,286575.6,290064,290412.7,297900.6,302216.4,309232,316287,320721.5,329991.5,330377.3,333209.1,334870.6,338820.7,345392.9,344087.9,342303.3,336394.1,331337.6,330878.4,330247.8,332400.7,338660.1,342296.6,344349.7
3,194,130.2,138.4,146.5,159.6,170,182.3,195.1,210.3,228.8,251.6,271.9,293.3,314.6,334.4,351.3,372.3,389.5,415,443.8,471.5,501.1,519.2,537,550.5,563.8,580.1,600.1,631,659.9,692.7,718.8,747.1,783.5,812,845.5,882.7,914.8,932.2,963.5,978.8,1000,1047.5,1078.6,1110.1,1121.9,1149.2,1186.2
1,195,5243,5926.1,6385.8,7125.5,7510.8,8055.6,9480.1,10636,11965.6,13288,15541.8,17650.6,20039.9,22235.4,24291.6,24406.4,25961.4,27882.4,29842.9,31293.2,32748.6,34563.7,37706.8,40945.5,40543.5,43488.8,45005.4,47102.9,48855.3,50485.8,53287.8,56044.6,59359.7,63095.1,67615.2,70457.7,75537.3,80297.4,85364.3,89048.6,92396.1,95877.6,98888.2,101259.3,103461.6,106083.2,108580.8
2,195,35350.1,38200.8,38150.9,38847.9,37513,36778.1,39699.8,41886.4,42769.2,42791.5,45465.9,48200.7,51991,55487.9,58798.4,56789.8,57728.3,58478.2,59144.4,58582.1,58494.7,58865.1,62244.9,65790.9,63272.3,66450.7,67333.1,69209.8,69272.4,69638.2,73260.3,73681.1,74751.6,76916.4,78597.3,81387.8,84617,87377.7,90106.5,91221.2,92396.1,93645.9,94311.2,94360.6,93904.1,94257,94260
3,195,148.3,155.1,167.4,183.4,200.2,219,238.8,253.9,279.8,310.5,341.8,366.2,385.4,400.7,413.1,429.8,449.7,476.8,504.6,534.2,559.9,587.2,605.8,622.4,640.8,654.5,668.4,680.6,705.3,725,727.4,760.6,794.1,820.3,860.3,865.7,892.7,919,947.4,976.2,1000,1023.8,1048.5,1073.1,1101.8,1125.5,1151.9
1,196,3955.6,4367.2,4804.2,5402.7,5847.5,6368.2,6974.8,7649.4,8435.4,9188.4,9927.5,10627,11428.6,12480.6,13474.2,14479.6,15620.4,17029.6,18623.3,19864.1,21278,26202,25756.9,26516.3,27480.8,25418.6,26355.6,27135.6,29684,32973.5,34510.3,35151.1,36081.5,36923.2,38055.4,40234.9,40961.2,41014.8,41069.9,41080.4,40757.5,41931.6,43006.3,43973.8,44299.3,46222.8,47996.4
2,196,30376.7,31550.7,32790.8,33848,34398.7,34923.7,35744.2,36374.2,36869.6,36527.1,36513.8,36228.8,36332.1,37326.9,38350.4,38888.6,40104.9,41034.7,41964.1,42130.4,42466.5,50464.4,47964.1,48169.5,48744.3,43820.3,43916,43005.3,44983.4,47601.2,48009.9,47051.2,46049.5,45474,45008.5,45583.5,44775.4,43998.4,42626.5,41970.3,40757.5,40029.6,39870.7,39611.8,39485.1,40222,39281.1
3,196,130.2,138.4,146.5,159.6,170,182.3,195.1,210.3,228.8,251.6,271.9,293.3,314.6,334.4,351.3,372.3,389.5,415,443.8,471.5,501.1,519.2,537,550.5,563.8,580.1,600.1,631,659.9,692.7,718.8,747.1,783.5,812,845.5,882.7,914.8,932.2,963.5,978.8,1000,1047.5,1078.6,1110.1,1121.9,1149.2,1221.9
1,197,10055.1,11101.4,12212.2,13733.5,14864.3,16187.8,17729.8,19444.6,21442.6,23356.8,25235.4,27013.6,29051.3,31725.2,34251.2,36806.7,39706.6,43288.7,47339.9,50494.1,54088.1,54904.1,55610.7,57608.1,59842.8,63868.1,66716.9,71547.3,75338.3,81741.1,83475.7,87826.9,92924.2,97376.1,101988.3,108695.7,115431.8,119452.2,124527.5,129098,132896.2,140813.4,146816.2,151618.6,155921.4,160511.4,166670.2
2,197,77216.6,80200.7,83353.3,86040.5,87440.3,88775,90860.6,92462.1,93721.3,92850.6,92817,92092.5,92354.9,94883.9,97485.6,98853.6,101945.5,104308.9,106671.3,107094,107948.4,105743.9,103557.2,104650.8,106146.3,110105.3,111169.7,113390.2,114168.4,118003.2,116129.4,117559.8,118595.8,119926.9,120622.6,123145.1,126180.4,128141.8,129247.5,131894.8,132896.2,134426.2,136111.5,136578.8,138976.6,139673.2,140511
3,197,130.2,138.4,146.5,159.6,170,182.3,195.1,210.3,228.8,251.6,271.9,293.3,314.6,334.4,351.3,372.3,389.5,415,443.8,471.5,501.1,519.2,537,550.5,563.8,580.1,600.1,631,659.9,692.7,718.8,747.1,783.5,812,845.5,882.7,914.8,932.2,963.5,978.8,1000,1047.5,1078.6,1110.1,1121.9,1149.2,1186.2
1,198,15528.4,17144.3,18859.7,21209.1,22955.5,24999.4,27380.8,30029,33114.5,36070.8,38972,41718.1,44865,48994.5,52895.4,56842,61320.5,66852.3,73108.7,77979.9,83530.2,82408.5,85781.5,90559.5,94510.7,99489,103915.3,110735.8,117299.3,125993.7,134320.1,133885.6,140122,144659.1,151612.3,160024.2,165140.3,170034.8,171185.3,172097.7,172314.1,179283.1,184920.7,191002.6,192225.6,196268.9,203799.7
2,198,119249.3,123857.8,128726.5,132876.5,135038.2,137099.5,140320.3,142793.7,144738.3,143393.7,143341.8,142222.8,142628.1,146533.7,150551.6,152664.3,157439.3,161089.3,164737.6,165390.5,166709.9,158717.6,159742,164511.5,167639.7,171513.9,173152.9,175497.3,177756.6,181887.3,186863,179211.1,178832.7,178159.8,179313.4,181296.8,180517.6,182404.1,177673.8,175826.1,172314.1,171150.9,171437.8,172056.1,171335.4,170788.5,166793.6
3,198,130.2,138.4,146.5,159.6,170,182.3,195.1,210.3,228.8,251.6,271.9,293.3,314.6,334.4,351.3,372.3,389.5,415,443.8,471.5,501.1,519.2,537,550.5,563.8,580.1,600.1,631,659.9,692.7,718.8,747.1,783.5,812,845.5,882.7,914.8,932.2,963.5,978.8,1000,1047.5,1078.6,1110.1,1121.9,1149.2,1221.9
1,199,10590.2,11654.5,14445.8,16353.9,16846.3,17802.4,19193.3,21467.4,24701.1,28252.1,30778.8,31795.7,32827.4,34652.9,37218.4,40348.3,43220,46979.5,51036,54763.3,58175.3,61019.3,64618.9,68972,72466.1,75835,79880,85050,91503,96935,101428,105231,111752,122139,132209,145434,156239,162617,164980,171181,178351,183158,188669,191981,195320,202153,209909.6
2,199,48306.9,49405.3,51190,52834.6,53554.6,54734.9,55900.5,57249.3,58500.3,59784.5,60750.7,62008.3,63666.8,65988.4,68632,71632.6,74781.3,79483.5,84041.1,88625,93890.6,96973.2,100603.8,104449.3,108359.7,113001.4,118296.7,124041.3,129912.7,135550.3,140701,144850,149165,153319,157629,162582,167398,171243,174019,176302,178351,180250,182141,184122,186405,188943,191477
3,199,219.2,235.9,282.2,309.5,314.6,325.2,343.3,375,422.2,472.6,506.6,512.8,515.6,525.1,542.3,563.3,578,591.1,607.3,617.9,619.6,629.2,642.3,660.3,668.8,671.1,675.3,685.7,704.3,715.1,720.9,726.5,749.2,796.6,838.7,894.5,933.3,949.6,948.1,971,1000,1016.1,1035.8,1042.7,1047.8,1069.9,1096.3
1,200,31981.6,34815.6,42011.8,49840.4,53465.5,59105.5,64692.9,71765.6,78924,88222.1,96627.4,105524.7,114668.8,127434.7,137447.4,146227.6,156160.2,174066.5,189364.5,204606.5,222211.8,236127,254072.7,273632,289177.3,304169.4,324475,348860.2,381270.6,417449.8,444259.7,464834.9,490993.8,517615.5,548490.1,578346.8,595758.6,604307.7,612370.1,618332.5,622594.7,643337.9,666591.6,695662.1,722484.2,751318.4,780794.9
2,200,186929.2,191097.4,201295.4,217464.6,220357.5,226749.6,232397.2,232207,223758.6,225540.1,234971.6,250246.6,261214.3,288421.4,326781.8,327547.3,337275.5,352033.6,364742.1,384160.1,410043.6,427801.6,449015.6,466363.8,478170.9,496017.9,531860.9,559847.4,579815.4,624540.3,664270.1,667731.1,674209.8,663832.5,668616,671434.7,642917.1,684280.8,665483.6,631363.9,622594.7,635586.3,650884.6,711412,743560.6,744601,790509.4
3,200,171.1,182.2,208.7,229.2,242.6,260.7,278.4,309.1,352.7,391.2,411.2,421.7,439,441.8,420.6,446.4,463,494.5,519.2,532.6,541.9,552,565.8,586.7,604.8,613.2,610.1,623.1,657.6,668.4,668.8,696.1,728.3,779.7,820.3,861.4,926.6,883.1,920.2,979.4,1000,1012.2,1024.1,977.9,971.7,1009,987.7
1,201,73784.3,80938.9,88834.6,97665.6,107984,121538.8,138518.5,156418.3,175051.5,196129.9,212035.5,232351.7,255443,281057.6,306249.1,332258.7,370115.7,398619.9,433154.1,450124.3,477760.8,503672.7,539755.7,564485.8,604302.8,636548.3,688211.6,733591.1,785496.5,846586,878565.7,925635.8,1005245.3,1107136.1,1143734,1156368.7,1208284.7,1233145.5,1237054.8,1256811.1,1276348.6,1334604.9,1409769.5,1495946.3,1590642,1676419,1774680.2
2,201,380716.4,401062.3,424513.5,438808.7,455690.9,473186,504825.2,529445.5,542918.9,552392.6,551929.1,570870.6,597409.4,621560.4,640062.1,664000.2,706691.2,730234.6,756885.4,763820.8,788944.4,808862.4,841957.2,852217.7,884242,935984.5,970993.4,1007539.2,1047765.3,1087526.3,1085125.5,1115724.6,1181936.6,1270408.9,1268240.3,1253145.5,1268777.2,1273667.2,1278599.8,1283739.7,1276348.6,1306335.6,1345667.8,1387140,1428766.4,1458076.4,1515276.5
3,201,193.8,201.8,209.3,222.6,237,256.9,274.4,295.4,322.4,355.1,384.2,407,427.6,452.2,478.5,500.4,523.7,545.9,572.3,589.3,605.6,622.7,641.1,662.4,683.4,680.1,708.8,728.1,749.7,778.5,809.6,829.6,850.5,871.5,901.8,922.8,952.3,968.2,967.5,979,1000,1021.6,1047.6,1078.4,1113.3,1149.7,1171.2
1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
